year,country,city,pm10,no2,so2,co,o3,humidity,wind_kph,income_level,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,healthcare_access_index,gdp_per_capita_usd,food_security_index,health_vulnerability,co2_production,hdi,life_expectancy
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,13.14,-0.72,23.5,0,0,0,0,86.2,122,64.3,77.7,47880,91.1,56.06666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,10.57,0.35,133.6,0,0,0,0,20.6,37,64.8,73.8,47880,96.1,59.03333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,12.67,-0.07,130.6,0,0,0,0,22.9,23,56.2,78.5,47880,100.0,52.9,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,8.5,0.23,83.4,0,0,0,0,38.2,60,48.6,72.8,47952,95.7,49.26666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.78,0.32,74.9,0,0,0,0,52.9,75,50.7,78.5,47952,100.0,45.43333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.69,-0.01,54.8,0,0,0,0,56.3,77,55.4,75.5,47952,94.1,52.23333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,7.33,0.71,100.0,0,0,0,0,44.3,69,63.8,77.5,47952,94.6,55.26666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.09,1.4,70.4,0,0,0,0,85.2,150,79.8,76.1,48024,94.8,62.63333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.58,0.13,47.7,0,0,0,0,49.1,37,64.9,70.8,48024,100.0,54.66666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,3.96,-0.91,66.0,0,0,0,0,42.6,57,65.5,73.1,48024,100.0,51.7,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.24,-0.15,32.9,0,0,0,0,75.4,109,78.8,73.9,48024,100.0,60.36666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,3.93,0.27,0.8,0,0,0,0,64.7,91,82.0,76.0,48024,82.3,58.73333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,1.23,1.19,84.4,0,0,0,0,35.6,55,68.1,78.8,48096,100.0,60.7,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,3.58,0.08,52.3,0,0,0,0,35.0,31,62.9,80.9,48096,96.6,58.43333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,0.72,0.96,72.0,0,0,0,0,29.9,35,53.5,74.9,48096,90.0,52.53333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,-0.12,-0.35,15.6,0,1,0,1,18.2,21,56.5,78.6,48096,80.9,50.53333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,3.92,-0.39,48.9,0,0,0,0,66.6,89,77.7,76.8,48168,93.8,59.03333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,1.29,0.26,76.5,0,0,0,0,47.9,87,54.1,73.4,48168,90.1,53.46666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,-4.84,-0.56,22.2,0,0,0,0,92.8,138,87.6,78.2,48168,100.0,62.9,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,4.77,0.39,54.0,0,0,0,0,16.7,20,62.1,77.3,48168,96.7,55.13333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,2.73,0.25,105.3,0,0,0,0,69.7,121,60.9,76.3,48240,91.1,54.6,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,0.88,-0.35,67.4,0,0,0,0,71.0,75,72.7,77.6,48240,100.0,58.76666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,3.44,0.65,25.4,0,1,0,1,93.7,153,82.4,75.3,48240,87.5,61.6,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,6.28,0.7,23.2,0,0,0,0,53.9,96,54.3,73.4,48240,93.8,55.36666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,2.35,0.13,34.4,0,0,0,0,9.3,32,54.4,75.4,48240,100.0,50.76666667,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,9.61,0.22,1.3,0,0,0,0,11.1,19,41.4,77.9,48312,88.1,47.7,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,5.85,0.26,28.1,0,0,0,0,60.2,88,62.7,78.7,48312,100.0,59.13333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,11.34,-0.03,116.5,0,0,0,0,0.0,26,43.4,73.9,48312,97.8,50.13333333,15.36837971,0.947,84.3239
2020,Australia,Sydney,150.9107021866655,25.2215688344105,8.050142329487711,0.668157314780922,26.853365034795388,61.154889851605965,10.52401607339171,High,12.45,0.29,114.6,0,0,0,0,0.0,10,44.9,77.7,48312,89.7,49.3,15.36837971,0.947,84.3239
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,16.27,-0.68,98.8,0,0,0,0,49.5,81,67.6,62.9,14647,98.7,54.36666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,17.61,0.37,42.9,0,0,0,0,24.2,21,39.3,65.0,14647,90.9,48.36666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.14,0.6,14.0,0,0,0,0,13.0,23,55.6,66.3,14647,100.0,54.63333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.34,0.59,151.1,0,0,0,0,10.6,19,50.7,62.9,14647,91.8,54.63333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.89,0.32,55.5,0,0,0,0,43.6,80,50.6,62.8,14669,98.1,48.26666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,20.59,-0.45,128.0,0,0,0,0,29.6,40,60.0,63.0,14669,88.8,49.8,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,20.9,0.09,76.2,0,0,0,0,35.1,52,67.0,64.7,14669,100.0,59.26666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,20.23,0.15,93.7,0,0,0,0,34.4,81,48.1,62.3,14669,93.2,50.63333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,24.14,0.96,87.7,0,0,0,0,70.6,136,65.0,59.8,14691,93.8,56.73333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,27.31,-0.54,129.5,0,0,0,0,0.0,16,72.0,57.8,14691,93.9,54.33333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,24.45,0.53,126.8,1,0,0,1,31.0,89,63.4,60.5,14691,94.6,59.73333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,25.39,-0.74,109.4,0,0,0,0,42.9,42,71.5,65.2,14691,100.0,59.26666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,22.47,0.17,124.6,0,0,0,0,30.3,28,69.5,63.5,14691,86.7,60.73333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,24.51,0.27,75.0,0,0,0,0,49.4,62,58.3,64.5,14714,99.7,49.0,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,28.58,-0.12,132.0,0,0,0,0,48.8,59,69.8,63.6,14714,88.6,60.9,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,27.64,-0.2,151.3,0,0,0,0,55.1,91,65.0,58.8,14714,89.9,53.16666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,22.34,0.38,122.0,0,0,0,0,58.6,90,67.4,66.7,14714,98.0,53.36666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,24.3,-0.11,139.6,2,0,0,2,47.6,81,50.4,64.4,14736,94.3,50.16666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,21.03,0.29,128.6,0,0,0,0,19.8,16,82.2,61.7,14736,96.7,59.26666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,25.27,0.36,99.4,0,0,0,0,42.8,66,55.3,68.3,14736,95.0,53.16666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.8,-0.56,73.3,0,0,0,0,58.7,81,58.9,67.0,14736,91.6,48.1,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.73,-0.63,97.5,0,0,0,0,41.5,40,50.3,62.0,14736,94.4,47.8,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,18.65,0.19,78.8,0,0,0,0,20.5,38,58.0,64.2,14758,90.4,52.46666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,18.03,0.12,88.4,0,0,0,0,86.4,109,74.1,65.9,14758,98.2,53.93333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,21.99,1.01,62.6,0,0,0,0,61.6,104,78.9,57.9,14758,97.2,60.3,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,19.56,0.78,117.7,0,0,0,0,65.5,97,68.6,59.0,14758,87.6,55.9,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,15.97,-0.12,74.2,0,0,0,0,71.8,111,79.1,63.8,14780,98.9,60.4,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,14.41,0.0,44.6,0,0,0,0,87.3,148,64.0,60.7,14780,84.6,56.6,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,15.01,-0.24,42.3,0,0,0,0,86.4,163,85.3,67.0,14780,100.0,59.63333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,12.25,-0.36,93.1,0,0,0,0,28.1,45,44.7,63.1,14780,98.0,49.5,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,12.69,0.15,54.3,0,0,0,0,53.4,99,76.8,61.7,14802,96.8,58.03333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,10.78,0.49,40.0,0,0,0,0,76.4,134,84.4,59.1,14802,97.0,65.46666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,11.24,-0.58,22.4,0,0,0,0,50.0,85,63.5,62.8,14802,86.4,51.73333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.45,-0.18,82.3,0,0,0,0,6.0,32,43.7,67.7,14802,91.6,44.53333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.78,0.34,49.1,0,0,0,0,47.4,64,83.9,70.3,14802,94.5,62.7,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.04,0.66,87.4,0,0,0,0,21.0,34,59.8,69.1,14824,100.0,55.86666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,9.36,-0.15,72.7,0,0,0,0,58.9,96,75.4,65.7,14824,97.2,56.66666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,7.6,-0.34,64.8,0,0,0,0,25.6,33,54.0,58.3,14824,93.1,50.1,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,10.85,0.15,36.0,0,0,0,0,71.7,115,76.6,66.2,14824,95.0,61.93333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.35,0.28,51.4,0,0,0,0,38.6,48,68.0,57.9,14846,98.1,57.26666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.72,0.45,47.8,0,0,0,0,41.5,44,62.3,66.5,14846,92.6,49.53333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,11.26,0.5,13.4,0,0,0,0,45.3,48,55.5,71.9,14846,100.0,51.93333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.54,0.36,55.7,0,0,0,0,52.3,88,70.5,65.0,14846,93.7,60.7,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,10.13,0.05,59.5,0,0,0,0,27.0,49,40.5,58.9,14869,100.0,42.7,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,8.43,-0.61,40.6,0,0,0,0,41.0,54,80.9,65.4,14869,92.3,58.1,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,10.77,-0.91,91.2,0,0,0,0,93.5,138,69.1,63.4,14869,85.9,57.23333333,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,15.14,0.03,24.5,0,0,0,0,38.1,65,80.8,58.1,14869,93.6,60.9,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,12.41,0.51,88.4,0,0,0,0,75.1,103,68.5,67.6,14869,90.8,56.16666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,13.99,0.49,57.8,0,0,0,0,68.6,87,61.5,66.1,14891,100.0,57.56666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,13.38,0.81,79.2,0,0,0,0,33.3,69,58.2,73.3,14891,100.0,48.56666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,14.26,-0.19,32.7,0,0,0,0,32.9,26,46.8,63.3,14891,96.1,47.56666667,2.198836949,0.758,74.0089
2020,Brazil,Rio de Janeiro,99.96186871087052,24.68234299040336,7.325783525522413,0.6462103429902135,22.71262126056248,58.86679177090243,12.09830772773872,Upper-Middle,15.8,0.51,61.5,0,0,0,0,65.4,92,61.4,64.3,14891,98.4,51.2,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,16.27,-0.68,98.8,0,0,0,0,49.5,81,67.6,62.9,14647,98.7,54.36666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,17.61,0.37,42.9,0,0,0,0,24.2,21,39.3,65.0,14647,90.9,48.36666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,19.14,0.6,14.0,0,0,0,0,13.0,23,55.6,66.3,14647,100.0,54.63333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,19.34,0.59,151.1,0,0,0,0,10.6,19,50.7,62.9,14647,91.8,54.63333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,19.89,0.32,55.5,0,0,0,0,43.6,80,50.6,62.8,14669,98.1,48.26666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,20.59,-0.45,128.0,0,0,0,0,29.6,40,60.0,63.0,14669,88.8,49.8,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,20.9,0.09,76.2,0,0,0,0,35.1,52,67.0,64.7,14669,100.0,59.26666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,20.23,0.15,93.7,0,0,0,0,34.4,81,48.1,62.3,14669,93.2,50.63333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,24.14,0.96,87.7,0,0,0,0,70.6,136,65.0,59.8,14691,93.8,56.73333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,27.31,-0.54,129.5,0,0,0,0,0.0,16,72.0,57.8,14691,93.9,54.33333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,24.45,0.53,126.8,1,0,0,1,31.0,89,63.4,60.5,14691,94.6,59.73333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,25.39,-0.74,109.4,0,0,0,0,42.9,42,71.5,65.2,14691,100.0,59.26666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,22.47,0.17,124.6,0,0,0,0,30.3,28,69.5,63.5,14691,86.7,60.73333333,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,24.51,0.27,75.0,0,0,0,0,49.4,62,58.3,64.5,14714,99.7,49.0,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,28.58,-0.12,132.0,0,0,0,0,48.8,59,69.8,63.6,14714,88.6,60.9,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,27.64,-0.2,151.3,0,0,0,0,55.1,91,65.0,58.8,14714,89.9,53.16666667,2.198836949,0.758,74.0089
2020,Brazil,Sao Paulo,85.01791751645142,25.465700631999063,7.446890281102891,0.6513344194645535,30.62896701340499,60.30828257682355,11.595940723137268,Upper-Middle,22.34,0.38,122.0,0,0,0,0,58.6,90,67.4,66.7,14714,98.0,53.36666667,2.198836949,0.758,74.0089
