year,country,city,pm25,pm10,no2,so2,co,o3,temperature_c,humidity,wind_kph,aqi,record_id,country_code,region,income_level,date,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability,co2_production,gni_per_capita,hdi,life_expectancy
2020,China,Shenzhen,113.32994170164862,155.30429838207246,23.13797701222578,9.24853800368928,0.6514879562051158,31.456471092550288,11.867689662426102,53.17484838086094,11.71465964978534,107.8875019606774,1438,CHN,East Asia,Upper-Middle,06-12-2020,12,49,35.86,104.19,1411,-0.72,0.32,29.8,0,0,0,0,32.2,46,61.8,26.7,5.2,21.9,0.0,65.8,12957,73.1,97.3,1.824549292,-2.45e-16,1.0,0.0,45434.2,0,53.86666667,7.411735759,16201.35297,0.764,78.0766
2020,China,Shenzhen,113.32994170164862,155.30429838207246,23.13797701222578,9.24853800368928,0.6514879562051158,31.456471092550288,11.867689662426102,53.17484838086094,11.71465964978534,107.8875019606774,1439,CHN,East Asia,Upper-Middle,13-12-2020,12,50,35.86,104.19,1411,-0.62,0.84,84.1,0,0,0,0,0.0,95,57.2,31.3,0.0,25.4,0.0,72.0,12957,65.9,100.0,0.0,-2.45e-16,1.0,0.0,0.0,0,51.46666667,7.411735759,16201.35297,0.764,78.0766
2020,China,Shenzhen,113.32994170164862,155.30429838207246,23.13797701222578,9.24853800368928,0.6514879562051158,31.456471092550288,11.867689662426102,53.17484838086094,11.71465964978534,107.8875019606774,1440,CHN,East Asia,Upper-Middle,20-12-2020,12,51,35.86,104.19,1411,0.99,-0.12,16.3,0,0,0,0,69.7,111,77.3,21.6,3.2,18.5,0.0,78.5,12957,72.1,100.0,1.435084525,-2.45e-16,1.0,0.0,98346.7,0,57.0,7.411735759,16201.35297,0.764,78.0766
2020,China,Shenzhen,113.32994170164862,155.30429838207246,23.13797701222578,9.24853800368928,0.6514879562051158,31.456471092550288,11.867689662426102,53.17484838086094,11.71465964978534,107.8875019606774,1441,CHN,East Asia,Upper-Middle,27-12-2020,12,52,35.86,104.19,1411,2.51,0.27,91.3,0,0,0,0,57.3,73,85.4,36.0,7.9,26.1,0.7,69.5,12957,64.9,96.6,2.186051277,-2.45e-16,1.0,0.0,80850.3,0,62.1,7.411735759,16201.35297,0.764,78.0766
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8722,EGY,Africa,Lower-Middle,05-01-2020,1,1,26.82,30.8,102,8.37,0.73,105.9,0,0,0,0,101.5,183,87.4,31.5,8.8,27.6,6.3,41.8,4162,73.2,83.6,2.282382386,0.5,0.866025404,0.0,10353.0,0,64.03333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8723,EGY,Africa,Lower-Middle,12-01-2020,1,2,26.82,30.8,102,7.36,-0.05,134.4,0,0,0,0,106.8,133,92.4,28.3,4.5,25.8,0.0,44.4,4162,70.9,82.6,1.704748092,0.5,0.866025404,0.0,10893.6,0,63.86666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8724,EGY,Africa,Lower-Middle,19-01-2020,1,3,26.82,30.8,102,10.41,0.43,90.1,0,0,0,0,114.1,142,75.6,35.7,2.6,24.4,0.0,37.4,4162,76.3,91.7,1.280933845,0.5,0.866025404,0.0,11638.2,0,62.53333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8725,EGY,Africa,Lower-Middle,26-01-2020,1,4,26.82,30.8,102,12.53,0.36,114.1,0,0,0,0,108.5,182,48.2,33.7,5.6,29.6,10.3,39.4,4162,69.2,94.8,1.887069649,0.5,0.866025404,0.0,11067.0,0,50.36666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8726,EGY,Africa,Lower-Middle,02-02-2020,2,5,26.82,30.8,102,15.19,-0.4,110.5,1,0,0,1,107.0,122,90.0,33.5,4.9,28.3,22.4,44.2,4168,73.4,89.3,1.774952351,0.866025404,0.5,15.19,10914.0,1,65.63333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8727,EGY,Africa,Lower-Middle,09-02-2020,2,6,26.82,30.8,102,14.22,-0.59,135.6,1,0,0,1,123.2,189,92.8,25.3,9.8,15.0,11.6,37.8,4168,69.1,82.3,2.379546134,0.866025404,0.5,14.22,12566.4,1,62.4,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8728,EGY,Africa,Lower-Middle,16-02-2020,2,7,26.82,30.8,102,12.69,0.98,138.4,0,0,0,0,97.8,122,77.7,27.9,7.3,30.8,4.1,38.6,4168,73.2,95.7,2.116255515,0.866025404,0.5,0.0,9975.6,0,59.6,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8729,EGY,Africa,Lower-Middle,23-02-2020,2,8,26.82,30.8,102,14.82,-0.26,121.4,0,0,0,0,157.0,223,111.5,28.0,5.8,22.7,15.4,45.3,4168,65.4,89.4,1.916922612,0.866025404,0.5,0.0,16014.0,0,68.3,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8730,EGY,Africa,Lower-Middle,01-03-2020,3,9,26.82,30.8,102,17.6,0.2,91.2,1,0,0,1,105.3,172,83.2,35.2,5.3,30.1,23.9,40.1,4174,62.2,92.1,1.840549633,1.0,6.12e-17,17.6,10740.6,1,60.2,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8731,EGY,Africa,Lower-Middle,08-03-2020,3,10,26.82,30.8,102,19.1,0.16,117.8,0,0,0,0,129.8,200,90.5,30.4,2.5,31.3,23.4,45.9,4174,69.3,87.1,1.252762968,1.0,6.12e-17,0.0,13239.6,0,63.4,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8732,EGY,Africa,Lower-Middle,15-03-2020,3,11,26.82,30.8,102,17.24,-0.31,153.7,0,0,0,0,116.6,175,83.0,29.5,4.7,23.2,20.1,41.1,4174,70.6,87.9,1.740466175,1.0,6.12e-17,0.0,11893.2,0,61.03333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8733,EGY,Africa,Lower-Middle,22-03-2020,3,12,26.82,30.8,102,17.11,0.21,150.0,0,0,0,0,108.9,155,100.3,29.0,1.2,25.0,19.0,37.0,4174,76.3,90.6,0.78845736,1.0,6.12e-17,0.0,11107.8,0,68.53333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8734,EGY,Africa,Lower-Middle,29-03-2020,3,13,26.82,30.8,102,15.27,-0.18,127.8,0,0,0,0,101.0,166,93.3,26.1,1.0,23.3,10.7,41.8,4174,80.9,82.1,0.693147181,1.0,6.12e-17,0.0,10302.0,0,66.76666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8735,EGY,Africa,Lower-Middle,05-04-2020,4,14,26.82,30.8,102,18.73,0.03,108.1,0,0,0,0,129.7,210,83.2,35.1,3.9,32.4,7.3,41.9,4181,66.8,92.2,1.589235205,0.866025404,-0.5,0.0,13229.4,0,61.7,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8736,EGY,Africa,Lower-Middle,12-04-2020,4,15,26.82,30.8,102,16.6,0.26,132.9,0,0,0,0,105.5,157,84.9,28.6,2.5,30.4,16.1,42.6,4181,73.0,97.1,1.252762968,0.866025404,-0.5,0.0,10761.0,0,62.16666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8737,EGY,Africa,Lower-Middle,19-04-2020,4,16,26.82,30.8,102,21.57,0.41,153.6,1,0,1,2,97.6,172,70.6,33.4,43.0,63.0,37.0,41.4,4181,69.2,79.7,3.784189634,0.866025404,-0.5,21.57,9955.2,1,57.73333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8738,EGY,Africa,Lower-Middle,26-04-2020,4,17,26.82,30.8,102,13.07,-0.1,142.9,0,0,0,0,92.3,116,72.8,39.6,0.6,15.6,14.0,43.2,4181,69.4,90.0,0.470003629,0.866025404,-0.5,0.0,9414.6,0,60.6,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8739,EGY,Africa,Lower-Middle,03-05-2020,5,18,26.82,30.8,102,13.18,0.56,51.1,0,0,0,0,118.3,190,87.0,26.3,5.0,35.0,11.3,43.4,4187,67.0,87.1,1.791759469,0.5,-0.866025404,0.0,12066.6,0,60.1,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8740,EGY,Africa,Lower-Middle,10-05-2020,5,19,26.82,30.8,102,18.36,-0.77,145.3,0,0,0,0,67.7,117,69.8,28.3,5.2,33.3,15.8,39.2,4187,66.0,85.9,1.824549292,0.5,-0.866025404,0.0,6905.4,0,54.7,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8741,EGY,Africa,Lower-Middle,17-05-2020,5,20,26.82,30.8,102,14.25,-0.28,187.1,0,0,0,0,55.7,78,74.5,19.9,7.3,27.7,13.1,44.8,4187,64.8,84.2,2.116255515,0.5,-0.866025404,0.0,5681.4,0,53.06666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8742,EGY,Africa,Lower-Middle,24-05-2020,5,21,26.82,30.8,102,13.62,-0.13,135.4,0,0,0,0,63.5,97,59.0,41.9,4.8,31.4,2.5,39.4,4187,77.1,83.8,1.757857918,0.5,-0.866025404,0.0,6477.0,0,59.33333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8743,EGY,Africa,Lower-Middle,31-05-2020,5,22,26.82,30.8,102,19.75,0.32,134.9,0,0,0,0,40.9,56,56.5,31.3,8.4,24.0,20.7,44.8,4187,81.2,87.8,2.240709689,0.5,-0.866025404,0.0,4171.8,0,56.33333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8744,EGY,Africa,Lower-Middle,07-06-2020,6,23,26.82,30.8,102,12.82,0.09,95.0,0,0,0,0,64.5,103,74.4,25.0,8.5,27.4,6.5,41.9,4193,77.6,79.8,2.251291799,1.22e-16,-1.0,0.0,6579.0,0,59.0,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8745,EGY,Africa,Lower-Middle,14-06-2020,6,24,26.82,30.8,102,12.56,0.25,74.8,0,0,0,0,159.8,251,88.7,28.1,0.0,26.1,17.6,39.5,4193,62.9,88.7,0.0,1.22e-16,-1.0,0.0,16299.6,0,59.9,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8746,EGY,Africa,Lower-Middle,21-06-2020,6,25,26.82,30.8,102,10.96,0.3,91.9,0,0,0,0,65.9,86,65.7,32.1,9.1,37.7,3.5,41.4,4193,67.8,87.9,2.312535424,1.22e-16,-1.0,0.0,6721.8,0,55.2,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8747,EGY,Africa,Lower-Middle,28-06-2020,6,26,26.82,30.8,102,13.07,-0.61,103.0,0,0,0,0,128.2,179,101.5,21.9,0.5,25.7,12.2,43.7,4193,60.5,78.5,0.405465108,1.22e-16,-1.0,0.0,13076.4,0,61.3,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8748,EGY,Africa,Lower-Middle,05-07-2020,7,27,26.82,30.8,102,8.09,0.3,94.5,0,0,0,0,64.4,88,68.9,27.0,3.8,31.5,0.0,39.7,4200,70.8,81.9,1.568615918,-0.5,-0.866025404,0.0,6568.8,0,55.56666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8749,EGY,Africa,Lower-Middle,12-07-2020,7,28,26.82,30.8,102,6.94,0.17,69.9,0,0,0,0,113.5,180,68.4,29.1,2.6,18.2,0.0,42.1,4200,75.1,85.9,1.280933845,-0.5,-0.866025404,0.0,11577.0,0,57.53333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8750,EGY,Africa,Lower-Middle,19-07-2020,7,29,26.82,30.8,102,7.38,-0.34,83.6,0,0,0,0,75.7,124,66.8,21.6,5.4,23.4,0.1,50.9,4200,73.6,72.2,1.85629799,-0.5,-0.866025404,0.0,7721.4,0,54.0,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8751,EGY,Africa,Lower-Middle,26-07-2020,7,30,26.82,30.8,102,3.05,0.47,49.4,0,0,0,0,118.4,168,100.2,25.2,8.1,17.3,0.0,41.6,4200,63.1,90.7,2.208274414,-0.5,-0.866025404,0.0,12076.8,0,62.83333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8752,EGY,Africa,Lower-Middle,02-08-2020,8,31,26.82,30.8,102,5.83,-0.02,50.8,0,0,0,0,106.5,142,107.7,25.9,3.8,28.5,0.0,40.4,4206,71.4,77.9,1.568615918,-0.866025404,-0.5,0.0,10863.0,0,68.33333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8753,EGY,Africa,Lower-Middle,09-08-2020,8,32,26.82,30.8,102,2.11,0.31,100.7,0,0,0,0,147.2,214,69.1,33.2,3.9,22.2,0.0,39.0,4206,71.1,90.7,1.589235205,-0.866025404,-0.5,0.0,15014.4,0,57.8,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8754,EGY,Africa,Lower-Middle,16-08-2020,8,33,26.82,30.8,102,2.08,-0.2,31.0,0,0,0,0,130.7,184,74.9,31.4,6.3,36.5,0.0,40.5,4206,77.6,90.5,1.987874348,-0.866025404,-0.5,0.0,13331.4,0,61.3,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8755,EGY,Africa,Lower-Middle,23-08-2020,8,34,26.82,30.8,102,1.13,1.23,59.9,0,0,0,0,144.3,216,98.4,37.1,3.0,29.6,0.0,35.0,4206,67.4,86.1,1.386294361,-0.866025404,-0.5,0.0,14718.6,0,67.63333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8756,EGY,Africa,Lower-Middle,30-08-2020,8,35,26.82,30.8,102,3.35,0.41,62.4,0,0,0,0,100.7,145,82.1,34.7,5.0,24.5,0.0,36.3,4206,74.9,87.8,1.791759469,-0.866025404,-0.5,0.0,10271.4,0,63.9,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8757,EGY,Africa,Lower-Middle,06-09-2020,9,36,26.82,30.8,102,2.93,0.45,28.7,0,0,0,0,88.2,132,89.6,38.2,3.5,25.3,0.0,40.0,4212,70.1,88.8,1.504077397,-1.0,-1.84e-16,0.0,8996.4,0,65.96666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8758,EGY,Africa,Lower-Middle,13-09-2020,9,37,26.82,30.8,102,0.22,0.75,46.9,0,0,0,0,87.7,141,67.5,32.9,7.6,23.0,0.0,38.1,4212,80.0,85.0,2.151762203,-1.0,-1.84e-16,0.0,8945.4,0,60.13333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8759,EGY,Africa,Lower-Middle,20-09-2020,9,38,26.82,30.8,102,2.68,-0.01,114.5,0,0,0,0,84.6,126,82.2,25.7,5.5,28.1,0.0,39.8,4212,68.8,85.4,1.871802177,-1.0,-1.84e-16,0.0,8629.2,0,58.9,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8760,EGY,Africa,Lower-Middle,27-09-2020,9,39,26.82,30.8,102,0.19,-0.16,86.7,0,0,0,0,131.9,209,96.7,27.6,4.2,32.2,0.0,35.2,4212,75.0,90.6,1.648658626,-1.0,-1.84e-16,0.0,13453.8,0,66.43333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8761,EGY,Africa,Lower-Middle,04-10-2020,10,40,26.82,30.8,102,0.96,-1.01,29.2,0,0,0,0,78.5,98,64.0,18.8,1.7,19.2,0.0,35.6,4219,61.6,90.4,0.993251773,-0.866025404,0.5,0.0,8007.0,0,48.13333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8762,EGY,Africa,Lower-Middle,11-10-2020,10,41,26.82,30.8,102,1.48,0.56,39.7,0,0,0,0,81.7,122,69.1,31.9,1.1,28.7,0.0,41.6,4219,73.8,92.3,0.741937345,-0.866025404,0.5,0.0,8333.4,0,58.26666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8763,EGY,Africa,Lower-Middle,18-10-2020,10,42,26.82,30.8,102,0.77,-0.27,15.8,0,0,0,0,125.1,178,87.5,34.4,10.2,29.1,0.0,44.0,4219,71.1,92.5,2.415913778,-0.866025404,0.5,0.0,12760.2,0,64.33333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8764,EGY,Africa,Lower-Middle,25-10-2020,10,43,26.82,30.8,102,3.0,0.19,0.0,0,0,0,0,116.8,194,67.1,25.7,0.0,19.0,0.0,35.4,4219,63.1,82.1,0.0,-0.866025404,0.5,0.0,11913.6,0,51.96666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8765,EGY,Africa,Lower-Middle,01-11-2020,11,44,26.82,30.8,102,3.16,-0.49,72.2,0,0,0,0,102.1,174,77.1,31.9,5.6,29.9,0.0,42.2,4225,70.9,89.1,1.887069649,-0.5,0.866025404,0.0,10414.2,0,59.96666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8766,EGY,Africa,Lower-Middle,08-11-2020,11,45,26.82,30.8,102,-0.44,0.3,73.9,0,0,0,0,103.2,134,86.0,24.5,0.0,32.7,0.0,39.9,4225,66.0,89.3,0.0,-0.5,0.866025404,0.0,10526.4,0,58.83333333,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8767,EGY,Africa,Lower-Middle,15-11-2020,11,46,26.82,30.8,102,5.04,1.64,25.4,0,0,0,0,106.1,157,81.3,37.8,4.8,23.0,0.0,41.3,4225,72.0,84.5,1.757857918,-0.5,0.866025404,0.0,10822.2,0,63.7,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8768,EGY,Africa,Lower-Middle,22-11-2020,11,47,26.82,30.8,102,3.48,-0.61,60.5,0,0,0,0,124.9,199,83.3,28.1,3.3,34.2,0.0,39.4,4225,62.6,90.8,1.458615023,-0.5,0.866025404,0.0,12739.8,0,58.0,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8769,EGY,Africa,Lower-Middle,29-11-2020,11,48,26.82,30.8,102,8.79,0.2,52.0,0,0,0,0,95.3,126,88.2,22.7,6.7,22.8,0.0,39.7,4225,73.8,83.0,2.041220329,-0.5,0.866025404,0.0,9720.6,0,61.56666667,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8770,EGY,Africa,Lower-Middle,06-12-2020,12,49,26.82,30.8,102,7.05,0.75,48.1,0,0,0,0,106.2,145,69.2,33.7,7.4,23.4,2.7,44.6,4231,67.5,83.6,2.128231706,-2.45e-16,1.0,0.0,10832.4,0,56.8,2.085874268,11581.07981,0.734,70.9905
2020,Egypt,Cairo,90.96112039311927,124.70238316904752,25.888843293601116,8.334284928037116,0.7528579619551232,31.25000402741837,15.950552961731097,62.00540477631432,10.639545135337992,89.63461281859242,8771,EGY,Africa,Lower-Middle,13-12-2020,12,50,26.82,30.8,102,7.47,0.66,100.7,0,0,0,0,124.2,185,100.8,39.4,1.3,30.9,0.7,40.5,4231,61.5,87.9,0.832909123,-2.45e-16,1.0,0.0,12668.4,0,67.23333333,2.085874268,11581.07981,0.734,70.9905
